date,consumption_gallons_dirty,consumption_gallons_clean,temp_f,base_load,seasonal_component,heat_effect,heatwave_effect,freeze_effect,holiday_effect,weekend_effect,noise,day_of_year,day_of_week,month,year,is_heatwave,is_freeze_event,is_holiday,is_weekend,data_quality_flag,trend_multiplier
2022-06-01,114847057.0,114847057.0,86.3,85878508.0,28591163.0,432234.0,0.0,0.0,0.0,0.0,-54849.0,152,2,6,2022,0,0,0,0,CLEAN,1.010335
2022-06-02,114804167.0,114804167.0,84.0,85884326.0,28545476.0,273109.0,0.0,0.0,0.0,0.0,101256.0,153,3,6,2022,0,0,0,0,CLEAN,1.010404
2022-06-03,114120361.0,114120361.0,89.0,85890144.0,28487742.0,616071.0,0.0,0.0,0.0,0.0,-873595.0,154,4,6,2022,0,0,0,0,CLEAN,1.010472
2022-06-04,119186715.0,119186715.0,90.9,85895962.0,28418146.0,751152.0,0.0,0.0,0.0,3435838.0,685616.0,155,5,6,2022,0,0,0,1,CLEAN,1.010541
2022-06-05,122228099.0,122228099.0,98.5,85901780.0,28336885.0,798282.0,0.0,0.0,0.0,3436071.0,3755082.0,156,6,6,2022,0,0,0,1,CLEAN,1.010609
2022-06-06,112695496.0,112695496.0,92.1,85907598.0,28244158.0,833590.0,0.0,0.0,0.0,0.0,-2289850.0,157,0,6,2022,0,0,0,0,CLEAN,1.010678
2022-06-07,114524226.0,114524226.0,95.8,85913415.0,28140177.0,53079.0,0.0,0.0,0.0,0.0,417555.0,158,1,6,2022,0,0,0,0,CLEAN,1.010746
2022-06-08,113656137.0,113656137.0,90.1,85919233.0,28025155.0,691473.0,0.0,0.0,0.0,0.0,-979724.0,159,2,6,2022,0,0,0,0,CLEAN,1.010815
2022-06-09,115086625.0,115086625.0,87.5,85925051.0,27899316.0,518057.0,0.0,0.0,0.0,0.0,744200.0,160,3,6,2022,0,0,0,0,CLEAN,1.010883
2022-06-10,114347102.0,114347102.0,88.6,85930869.0,27762887.0,593334.0,0.0,0.0,0.0,0.0,60011.0,161,4,6,2022,0,0,0,0,CLEAN,1.010951
2022-06-11,118646180.0,118646180.0,89.8,85936687.0,27616104.0,673853.0,0.0,0.0,0.0,3437467.0,982069.0,162,5,6,2022,0,0,0,1,CLEAN,1.01102
2022-06-12,120798989.0,120798989.0,101.4,85942505.0,27459206.0,2444188.0,0.0,0.0,0.0,3437700.0,1515390.0,163,6,6,2022,0,0,0,1,CLEAN,1.011088
2022-06-13,114164425.0,114164425.0,89.8,85948323.0,27292438.0,675589.0,0.0,0.0,0.0,0.0,248074.0,164,0,6,2022,0,0,0,0,CLEAN,1.011157
2022-06-14,114744264.0,114744264.0,96.7,85954141.0,27116051.0,214503.0,0.0,0.0,0.0,0.0,1459569.0,165,1,6,2022,0,0,0,0,CLEAN,1.011225
2022-06-15,110547521.0,110547521.0,89.9,85959959.0,26930300.0,679998.0,0.0,0.0,0.0,0.0,-3022736.0,166,2,6,2022,0,0,0,0,CLEAN,1.011294
2022-06-16,115171732.0,115171732.0,97.4,85965777.0,26735445.0,419643.0,0.0,0.0,0.0,0.0,2050867.0,167,3,6,2022,0,0,0,0,CLEAN,1.011362
2022-06-17,113004111.0,113004111.0,95.4,85971595.0,26531748.0,17098.0,0.0,0.0,0.0,0.0,483670.0,168,4,6,2022,0,0,0,0,CLEAN,1.011431
2022-06-18,118048927.0,118048927.0,93.4,85977413.0,26319478.0,922888.0,0.0,0.0,0.0,3439097.0,1390053.0,169,5,6,2022,0,0,0,1,CLEAN,1.011499
2022-06-19,114914751.0,114914751.0,94.1,85983231.0,26098904.0,966620.0,0.0,0.0,0.0,3439329.0,-1573333.0,170,6,6,2022,0,0,0,1,CLEAN,1.011567
2022-06-20,111596983.0,111596983.0,91.8,85989049.0,25870301.0,809189.0,0.0,0.0,0.0,0.0,-1071557.0,171,0,6,2022,0,0,0,0,CLEAN,1.011636
2022-06-21,111960448.0,111960448.0,96.3,85994867.0,25633946.0,143386.0,0.0,0.0,0.0,0.0,188249.0,172,1,6,2022,0,0,0,0,CLEAN,1.011704
2022-06-22,112255105.0,112255105.0,92.9,86000684.0,25390116.0,886283.0,0.0,0.0,0.0,0.0,-21979.0,173,2,6,2022,0,0,0,0,CLEAN,1.011773
2022-06-23,112195591.0,112195591.0,90.0,86006502.0,25139094.0,684809.0,0.0,0.0,0.0,0.0,365186.0,174,3,6,2022,0,0,0,0,CLEAN,1.011841
2022-06-24,112973437.0,112973437.0,89.9,86012320.0,24881162.0,680730.0,0.0,0.0,0.0,0.0,1399225.0,175,4,6,2022,0,0,0,0,CLEAN,1.01191
2022-06-25,111860769.0,111860769.0,95.8,86018138.0,24616605.0,62915.0,0.0,0.0,0.0,3440726.0,-2277614.0,176,5,6,2022,0,0,0,1,CLEAN,1.011978
2022-06-26,117642194.0,117642194.0,101.6,86023956.0,24345707.0,2574995.0,0.0,0.0,0.0,3440958.0,1256577.0,177,6,6,2022,0,0,0,1,CLEAN,1.012047
2022-06-27,417131219.0,110206399.0,96.1,86029774.0,24068756.0,97181.0,0.0,0.0,0.0,0.0,10687.0,178,0,6,2022,0,0,0,0,UNIT_ERROR,1.012115
2022-06-28,109559778.0,109559778.0,95.1,86035592.0,23786037.0,1136.0,0.0,0.0,0.0,0.0,-262987.0,179,1,6,2022,0,0,0,0,CLEAN,1.012183
2022-06-29,107898398.0,107898398.0,96.8,86041410.0,23497839.0,257802.0,0.0,0.0,0.0,0.0,-1898652.0,180,2,6,2022,0,0,0,0,CLEAN,1.012252
2022-06-30,112097651.0,112097651.0,101.0,86047228.0,23204446.0,2196687.0,0.0,0.0,0.0,0.0,649289.0,181,3,6,2022,0,0,0,0,CLEAN,1.01232
2022-07-01,106097986.0,106097986.0,96.8,86053046.0,22906146.0,254914.0,0.0,0.0,0.0,0.0,-3116120.0,182,4,7,2022,0,0,0,0,CLEAN,1.012389
2022-07-02,113934895.0,113934895.0,94.4,86058864.0,22603223.0,993452.0,0.0,0.0,0.0,3442355.0,837001.0,183,5,7,2022,0,0,0,1,CLEAN,1.012457
2022-07-03,111801033.0,111801033.0,100.6,86064682.0,22295962.0,1924066.0,0.0,0.0,0.0,3442587.0,-1926264.0,184,6,7,2022,0,0,0,1,CLEAN,1.012526
2022-07-04,119084528.0,119084528.0,98.0,86070500.0,21984645.0,631906.0,0.0,0.0,10328460.0,0.0,69017.0,185,0,7,2022,0,0,1,0,CLEAN,1.012594
2022-07-05,110882980.0,110882980.0,102.6,86076318.0,21669553.0,3290973.0,0.0,0.0,0.0,0.0,-153864.0,186,1,7,2022,0,0,0,0,CLEAN,1.012663
2022-07-06,109321018.0,109321018.0,97.3,86082136.0,21350965.0,377773.0,0.0,0.0,0.0,0.0,1510145.0,187,2,7,2022,0,0,0,0,CLEAN,1.012731
2022-07-07,107695999.0,107695999.0,91.8,86087953.0,21029156.0,809591.0,0.0,0.0,0.0,0.0,-230701.0,188,3,7,2022,0,0,0,0,CLEAN,1.012799
2022-07-08,106679399.0,106679399.0,91.3,86093771.0,20704401.0,777642.0,0.0,0.0,0.0,0.0,-896415.0,189,4,7,2022,0,0,0,0,CLEAN,1.012868
2022-07-09,113299946.0,113299946.0,103.5,86099589.0,20376970.0,4033677.0,0.0,0.0,0.0,3443984.0,-654274.0,190,5,7,2022,0,0,0,1,CLEAN,1.012936
2022-07-10,115622203.0,115622203.0,103.9,86105407.0,20047130.0,4381418.0,0.0,0.0,0.0,3444216.0,1644031.0,191,6,7,2022,0,0,0,1,CLEAN,1.013005
2022-07-11,106670225.0,106670225.0,96.4,86111225.0,19715145.0,151137.0,0.0,0.0,0.0,0.0,692718.0,192,0,7,2022,0,0,0,0,CLEAN,1.013073
2022-07-12,105040622.0,105040622.0,95.7,86117043.0,19381275.0,40443.0,0.0,0.0,0.0,0.0,-498140.0,193,1,7,2022,0,0,0,0,CLEAN,1.013142
2022-07-13,108614738.0,108614738.0,103.1,86122861.0,19045776.0,3751552.0,0.0,0.0,0.0,0.0,-305452.0,194,2,7,2022,0,0,0,0,CLEAN,1.01321
2022-07-14,103706499.0,103706499.0,93.0,86128679.0,18708899.0,893605.0,0.0,0.0,0.0,0.0,-2024683.0,195,3,7,2022,0,0,0,0,CLEAN,1.013279
2022-07-15,112168256.0,112168256.0,93.9,86134497.0,18370890.0,959269.0,6201684.0,0.0,0.0,0.0,501915.0,196,4,7,2022,1,0,0,0,CLEAN,1.013347
2022-07-16,118633874.0,118633874.0,100.2,86140315.0,18031993.0,1660878.0,11628943.0,0.0,0.0,3445613.0,-2273866.0,197,5,7,2022,1,0,0,1,CLEAN,1.013415
2022-07-17,123868746.0,123868746.0,96.1,86146133.0,17692442.0,106557.0,15506304.0,0.0,0.0,3445845.0,971465.0,198,6,7,2022,1,0,0,1,CLEAN,1.013484
2022-07-18,119721937.0,119721937.0,97.8,86151951.0,17352471.0,543950.0,15507351.0,0.0,0.0,0.0,166215.0,199,0,7,2022,1,0,0,0,CLEAN,1.013552
2022-07-19,122133848.0,122133848.0,97.2,86157769.0,17012303.0,370561.0,15508398.0,0.0,0.0,0.0,3084817.0,200,1,7,2022,1,0,0,0,CLEAN,1.013621
2022-07-20,118138189.0,118138189.0,99.3,86163587.0,16672161.0,1214871.0,15509446.0,0.0,0.0,0.0,-1421874.0,201,2,7,2022,1,0,0,0,CLEAN,1.013689
2022-07-21,122131299.0,122131299.0,103.7,86169405.0,16332257.0,4251840.0,15510493.0,0.0,0.0,0.0,-132695.0,202,3,7,2022,1,0,0,0,CLEAN,1.013758
2022-07-22,120845664.0,120845664.0,98.5,86175222.0,15992800.0,841584.0,15511540.0,0.0,0.0,0.0,2324518.0,203,4,7,2022,1,0,0,0,CLEAN,1.013826
2022-07-23,124405285.0,124405285.0,100.8,86181040.0,15653991.0,2070298.0,15512587.0,0.0,0.0,3447242.0,1540128.0,204,5,7,2022,1,0,0,1,CLEAN,1.013895
2022-07-24,120264153.0,120264153.0,90.2,86186858.0,15316024.0,700227.0,15513634.0,0.0,0.0,3447474.0,-900065.0,205,6,7,2022,1,0,0,1,CLEAN,1.013963
2022-07-25,445463352.0,117691771.0,98.2,86192676.0,14979088.0,715759.0,15514682.0,0.0,0.0,0.0,289565.0,206,0,7,2022,1,0,0,0,UNIT_ERROR,1.014031
2022-07-26,116362627.0,116362627.0,95.1,86198494.0,14643364.0,2455.0,15515729.0,0.0,0.0,0.0,2585.0,207,1,7,2022,1,0,0,0,CLEAN,1.0141
2022-07-27,113460745.0,113460745.0,93.7,86204312.0,14309026.0,945237.0,11637582.0,0.0,0.0,0.0,364587.0,208,2,7,2022,1,0,0,0,CLEAN,1.014168
2022-07-28,105492306.0,105492306.0,95.1,86210130.0,13976241.0,2305.0,6207129.0,0.0,0.0,0.0,-903500.0,209,3,7,2022,1,0,0,0,CLEAN,1.014237
2022-07-29,100152700.0,100152700.0,97.4,86215948.0,13645169.0,407095.0,0.0,0.0,0.0,0.0,-115513.0,210,4,7,2022,0,0,0,0,CLEAN,1.014305
2022-07-30,104100191.0,104100191.0,102.4,86221766.0,13315962.0,3180396.0,0.0,0.0,0.0,3448871.0,-2066803.0,211,5,7,2022,0,0,0,1,CLEAN,1.014374
2022-07-31,103771336.0,103771336.0,93.5,86227584.0,12988764.0,931114.0,0.0,0.0,0.0,3449103.0,174771.0,212,6,7,2022,0,0,0,1,CLEAN,1.014442
2022-08-01,100490303.0,100490303.0,98.9,86233402.0,12663713.0,1011086.0,0.0,0.0,0.0,0.0,582102.0,213,0,8,2022,0,0,0,0,CLEAN,1.014511
2022-08-02,98561200.0,98561200.0,96.9,86239220.0,12340936.0,275231.0,0.0,0.0,0.0,0.0,-294187.0,214,1,8,2022,0,0,0,0,CLEAN,1.014579
2022-08-03,96645404.0,96645404.0,97.6,86245038.0,12020557.0,469161.0,0.0,0.0,0.0,0.0,-2089352.0,215,2,8,2022,0,0,0,0,CLEAN,1.014648
2022-08-04,102798694.0,102798694.0,102.9,86250856.0,11702688.0,3566225.0,0.0,0.0,0.0,0.0,1278926.0,216,3,8,2022,0,0,0,0,CLEAN,1.014716
2022-08-05,100327150.0,100327150.0,101.1,86256674.0,11387435.0,2211401.0,0.0,0.0,0.0,0.0,471641.0,217,4,8,2022,0,0,0,0,CLEAN,1.014784
2022-08-06,104593542.0,104593542.0,104.3,86262491.0,11074894.0,4745075.0,0.0,0.0,0.0,3450500.0,-939418.0,218,5,8,2022,0,0,0,1,CLEAN,1.014853
2022-08-07,100859000.0,100859000.0,98.3,86268309.0,10765157.0,737906.0,0.0,0.0,0.0,3450732.0,-363104.0,219,6,8,2022,0,0,0,1,CLEAN,1.014921
2022-08-08,94895526.0,94895526.0,96.1,86274127.0,10458303.0,105130.0,0.0,0.0,0.0,0.0,-1942034.0,220,0,8,2022,0,0,0,0,CLEAN,1.01499
2022-08-09,95723544.0,95723544.0,98.0,86279945.0,10154406.0,616278.0,0.0,0.0,0.0,0.0,-1327085.0,221,1,8,2022,0,0,0,0,CLEAN,1.015058
2022-08-10,96902765.0,96902765.0,99.8,86285763.0,9853532.0,1459552.0,0.0,0.0,0.0,0.0,-696082.0,222,2,8,2022,0,0,0,0,CLEAN,1.015127
2022-08-11,98732885.0,98732885.0,99.5,86291581.0,9555738.0,1295530.0,0.0,0.0,0.0,0.0,1590036.0,223,3,8,2022,0,0,0,0,CLEAN,1.015195
2022-08-12,95725074.0,95725074.0,94.4,86297399.0,9261072.0,994415.0,0.0,0.0,0.0,0.0,-827812.0,224,4,8,2022,0,0,0,0,CLEAN,1.015264
2022-08-13,100616886.0,100616886.0,99.0,86303217.0,8969576.0,1063177.0,0.0,0.0,0.0,3452129.0,828787.0,225,5,8,2022,0,0,0,1,CLEAN,1.015332
2022-08-14,99042538.0,99042538.0,99.5,86309035.0,8681282.0,1296783.0,0.0,0.0,0.0,3452361.0,-696923.0,226,6,8,2022,0,0,0,1,CLEAN,1.0154
2022-08-15,104466688.0,104466688.0,108.6,86314853.0,8396217.0,9434595.0,0.0,0.0,0.0,0.0,321023.0,227,0,8,2022,0,0,0,0,CLEAN,1.015469
2022-08-16,100613844.0,100613844.0,105.9,86320671.0,8114396.0,6361857.0,0.0,0.0,0.0,0.0,-183080.0,228,1,8,2022,0,0,0,0,CLEAN,1.015537
2022-08-17,96319254.0,96319254.0,94.9,86326489.0,7835831.0,1026416.0,0.0,0.0,0.0,0.0,1130519.0,229,2,8,2022,0,0,0,0,CLEAN,1.015606
2022-08-18,,93499519.0,97.0,86332307.0,7560521.0,299264.0,0.0,0.0,0.0,0.0,-692572.0,230,3,8,2022,0,0,0,0,MISSING,1.015674
2022-08-19,,92429117.0,92.1,86338125.0,7288462.0,839067.0,0.0,0.0,0.0,0.0,-2036537.0,231,4,8,2022,0,0,0,0,MISSING,1.015743
2022-08-20,,95050948.0,95.5,86343943.0,7019641.0,23451.0,0.0,0.0,0.0,3453758.0,-1789844.0,232,5,8,2022,0,0,0,1,MISSING,1.015811
2022-08-21,,96890072.0,98.9,86349760.0,6754036.0,1021198.0,0.0,0.0,0.0,3453990.0,-688912.0,233,6,8,2022,0,0,0,1,MISSING,1.01588
2022-08-22,,98489490.0,102.3,86355578.0,6491619.0,3115174.0,4145068.0,0.0,0.0,0.0,-1617949.0,234,0,8,2022,1,0,0,0,MISSING,1.015948
2022-08-23,101892858.0,101892858.0,94.4,86361396.0,6232355.0,995184.0,7772526.0,0.0,0.0,0.0,531397.0,235,1,8,2022,1,0,0,0,CLEAN,1.016016
2022-08-24,103106516.0,103106516.0,94.5,86367214.0,5976203.0,1002440.0,10364066.0,0.0,0.0,0.0,-603406.0,236,2,8,2022,1,0,0,0,CLEAN,1.016085
2022-08-25,106113082.0,106113082.0,88.3,86373032.0,5723112.0,575644.0,10364764.0,0.0,0.0,0.0,3076530.0,237,3,8,2022,1,0,0,0,CLEAN,1.016153
2022-08-26,100060982.0,100060982.0,96.1,86378850.0,5473028.0,95169.0,10365462.0,0.0,0.0,0.0,-2251527.0,238,4,8,2022,1,0,0,0,CLEAN,1.016222
2022-08-27,106541418.0,106541418.0,92.2,86384668.0,5225887.0,845454.0,10366160.0,0.0,0.0,3455387.0,263862.0,239,5,8,2022,1,0,0,1,CLEAN,1.01629
2022-08-28,104709837.0,104709837.0,94.1,86390486.0,4981622.0,976917.0,10366858.0,0.0,0.0,3455619.0,-1461666.0,240,6,8,2022,1,0,0,1,CLEAN,1.016359
2022-08-29,99137174.0,99137174.0,92.5,86396304.0,4740158.0,864466.0,7775667.0,0.0,0.0,0.0,-639421.0,241,0,8,2022,1,0,0,0,CLEAN,1.016427
2022-08-30,95250147.0,95250147.0,95.4,86402122.0,4501414.0,16025.0,4147302.0,0.0,0.0,0.0,183284.0,242,1,8,2022,1,0,0,0,CLEAN,1.016496
2022-08-31,88245890.0,88245890.0,88.5,86407940.0,4265303.0,586606.0,0.0,0.0,0.0,0.0,-3013958.0,243,2,8,2022,0,0,0,0,CLEAN,1.016564
2022-09-01,91419493.0,91419493.0,89.6,86413758.0,4031734.0,667026.0,0.0,0.0,0.0,0.0,306976.0,244,3,9,2022,0,0,0,0,CLEAN,1.016632
2022-09-02,96996843.0,96996843.0,103.8,86419576.0,3800609.0,4309932.0,0.0,0.0,0.0,0.0,2466727.0,245,4,9,2022,0,0,0,0,CLEAN,1.016701
2022-09-03,93547004.0,93547004.0,89.8,86425394.0,3571825.0,680598.0,0.0,0.0,0.0,3457016.0,-587829.0,246,5,9,2022,0,0,0,1,CLEAN,1.016769
2022-09-04,94285247.0,94285247.0,90.3,86431211.0,3345276.0,714678.0,0.0,0.0,0.0,3457248.0,336833.0,247,6,9,2022,0,0,0,1,CLEAN,1.016838
2022-09-05,101386698.0,101386698.0,101.8,86437029.0,3120850.0,2720618.0,0.0,0.0,7779333.0,0.0,1328868.0,248,0,9,2022,0,0,1,0,CLEAN,1.016906
2022-09-06,95380317.0,95380317.0,105.8,86442847.0,2898430.0,6251629.0,0.0,0.0,0.0,0.0,-212589.0,249,1,9,2022,0,0,0,0,CLEAN,1.016975
2022-09-07,89009230.0,89009230.0,89.2,86448665.0,2677896.0,636018.0,0.0,0.0,0.0,0.0,-753348.0,250,2,9,2022,0,0,0,0,CLEAN,1.017043
2022-09-08,86800739.0,86800739.0,92.1,86454483.0,2459123.0,838348.0,0.0,0.0,0.0,0.0,-2951214.0,251,3,9,2022,0,0,0,0,CLEAN,1.017112
2022-09-09,90548178.0,90548178.0,94.7,86460301.0,2241983.0,1014590.0,0.0,0.0,0.0,0.0,831304.0,252,4,9,2022,0,0,0,0,CLEAN,1.01718
2022-09-10,93327286.0,93327286.0,99.9,86466119.0,2026346.0,1522955.0,0.0,0.0,0.0,3458645.0,-146778.0,253,5,9,2022,0,0,0,1,CLEAN,1.017248
2022-09-11,91035489.0,91035489.0,88.8,86471937.0,1812077.0,606129.0,0.0,0.0,0.0,3458877.0,-1313531.0,254,6,9,2022,0,0,0,1,CLEAN,1.017317
2022-09-12,89031641.0,89031641.0,91.4,86477755.0,1599038.0,790631.0,0.0,0.0,0.0,0.0,164217.0,255,0,9,2022,0,0,0,0,CLEAN,1.017385
2022-09-13,87119003.0,87119003.0,95.2,86483573.0,1387090.0,5522.0,0.0,0.0,0.0,0.0,-757181.0,256,1,9,2022,0,0,0,0,CLEAN,1.017454
2022-09-14,87917015.0,87917015.0,93.5,86489391.0,1176091.0,937083.0,0.0,0.0,0.0,0.0,-685549.0,257,2,9,2022,0,0,0,0,CLEAN,1.017522
2022-09-15,88939366.0,88939366.0,90.0,86495209.0,965896.0,691642.0,0.0,0.0,0.0,0.0,786619.0,258,3,9,2022,0,0,0,0,CLEAN,1.017591
2022-09-16,86258481.0,86258481.0,90.7,86501027.0,756361.0,737666.0,0.0,0.0,0.0,0.0,-1736572.0,259,4,9,2022,0,0,0,0,CLEAN,1.017659
2022-09-17,349152860.0,92246462.0,85.4,86506845.0,547338.0,373007.0,0.0,0.0,0.0,3460274.0,1358999.0,260,5,9,2022,0,0,0,1,UNIT_ERROR,1.017728
2022-09-18,89164595.0,89164595.0,89.6,86512663.0,338679.0,666510.0,0.0,0.0,0.0,3460507.0,-1813763.0,261,6,9,2022,0,0,0,1,CLEAN,1.017796
2022-09-19,86426139.0,86426139.0,89.2,86518480.0,130235.0,637462.0,0.0,0.0,0.0,0.0,-860039.0,262,0,9,2022,0,0,0,0,CLEAN,1.017864
2022-09-20,89696063.0,89696063.0,90.9,86524298.0,-78144.0,754185.0,0.0,0.0,0.0,0.0,2495724.0,263,1,9,2022,0,0,0,0,CLEAN,1.017933
2022-09-21,88221494.0,88221494.0,87.4,86530116.0,-286606.0,514732.0,0.0,0.0,0.0,0.0,1463252.0,264,2,9,2022,0,0,0,0,CLEAN,1.018001
2022-09-22,86944901.0,86944901.0,91.2,86535934.0,-495303.0,777576.0,0.0,0.0,0.0,0.0,126694.0,265,3,9,2022,0,0,0,0,CLEAN,1.01807
2022-09-23,85522290.0,85522290.0,93.1,86541752.0,-704383.0,905847.0,0.0,0.0,0.0,0.0,-1220927.0,266,4,9,2022,0,0,0,0,CLEAN,1.018138
2022-09-24,89055085.0,89055085.0,89.3,86547570.0,-913994.0,646714.0,0.0,0.0,0.0,3461903.0,-687108.0,267,5,9,2022,0,0,0,1,CLEAN,1.018207
2022-09-25,89665615.0,89665615.0,89.8,86553388.0,-1124285.0,679243.0,0.0,0.0,0.0,3462136.0,95133.0,268,6,9,2022,0,0,0,1,CLEAN,1.018275
2022-09-26,85847078.0,85847078.0,88.3,86559206.0,-1335401.0,574553.0,0.0,0.0,0.0,0.0,48720.0,269,0,9,2022,0,0,0,0,CLEAN,1.018344
2022-09-27,85437264.0,85437264.0,87.8,86565024.0,-1547488.0,537722.0,0.0,0.0,0.0,0.0,-117994.0,270,1,9,2022,0,0,0,0,CLEAN,1.018412
2022-09-28,85085637.0,85085637.0,84.6,86570842.0,-1760689.0,315522.0,0.0,0.0,0.0,0.0,-40038.0,271,2,9,2022,0,0,0,0,CLEAN,1.01848
2022-09-29,84903764.0,84903764.0,88.4,86576660.0,-1975145.0,580647.0,0.0,0.0,0.0,0.0,-278398.0,272,3,9,2022,0,0,0,0,CLEAN,1.018549
2022-09-30,82962121.0,82962121.0,86.4,86582478.0,-2190993.0,443388.0,0.0,0.0,0.0,0.0,-1872751.0,273,4,9,2022,0,0,0,0,CLEAN,1.018617
2022-10-01,88000119.0,88000119.0,94.8,86588296.0,-2408371.0,1027520.0,0.0,0.0,0.0,3463532.0,-670857.0,274,5,10,2022,0,0,0,1,CLEAN,1.018686
2022-10-02,89479007.0,89479007.0,92.4,86594114.0,-2627411.0,860524.0,0.0,0.0,0.0,3463765.0,1188016.0,275,6,10,2022,0,0,0,1,CLEAN,1.018754
2022-10-03,82482500.0,82482500.0,87.3,86599932.0,-2848243.0,508276.0,0.0,0.0,0.0,0.0,-1777465.0,276,0,10,2022,0,0,0,0,CLEAN,1.018823
2022-10-04,83454981.0,83454981.0,82.4,86605749.0,-3070993.0,166474.0,0.0,0.0,0.0,0.0,-246249.0,277,1,10,2022,0,0,0,0,CLEAN,1.018891
2022-10-05,82296792.0,82296792.0,80.7,86611567.0,-3295783.0,46010.0,0.0,0.0,0.0,0.0,-1065003.0,278,2,10,2022,0,0,0,0,CLEAN,1.01896
2022-10-06,83899954.0,83899954.0,89.5,86617385.0,-3522732.0,660627.0,0.0,0.0,0.0,0.0,144673.0,279,3,10,2022,0,0,0,0,CLEAN,1.019028
2022-10-07,82745494.0,82745494.0,85.5,86623203.0,-3751954.0,379215.0,0.0,0.0,0.0,0.0,-504970.0,280,4,10,2022,0,0,0,0,CLEAN,1.019097
2022-10-08,88445549.0,88445549.0,86.0,86629021.0,-3983559.0,415148.0,0.0,0.0,0.0,3465161.0,1919778.0,281,5,10,2022,0,0,0,1,CLEAN,1.019165
2022-10-09,86540898.0,86540898.0,76.7,86634839.0,-4217651.0,0.0,0.0,0.0,0.0,3465394.0,658316.0,282,6,10,2022,0,0,0,1,CLEAN,1.019233
2022-10-10,80971223.0,80971223.0,87.1,86640657.0,-4454331.0,489729.0,0.0,0.0,0.0,0.0,-1704832.0,283,0,10,2022,0,0,0,0,CLEAN,1.019302
2022-10-11,83158636.0,83158636.0,84.8,86646475.0,-4693693.0,333461.0,0.0,0.0,0.0,0.0,872393.0,284,1,10,2022,0,0,0,0,CLEAN,1.01937
2022-10-12,80709586.0,80709586.0,78.2,86652293.0,-4935827.0,0.0,0.0,0.0,0.0,0.0,-1006880.0,285,2,10,2022,0,0,0,0,CLEAN,1.019439
2022-10-13,80752857.0,80752857.0,80.4,86658111.0,-5180815.0,25583.0,0.0,0.0,0.0,0.0,-750021.0,286,3,10,2022,0,0,0,0,CLEAN,1.019507
2022-10-14,81846608.0,81846608.0,82.9,86663929.0,-5428736.0,203463.0,0.0,0.0,0.0,0.0,407952.0,287,4,10,2022,0,0,0,0,CLEAN,1.019576
2022-10-15,83936137.0,83936137.0,81.7,86669747.0,-5679661.0,118555.0,0.0,0.0,0.0,3466790.0,-639294.0,288,5,10,2022,0,0,0,1,CLEAN,1.019644
2022-10-16,85369764.0,85369764.0,79.9,86675565.0,-5933655.0,0.0,0.0,0.0,0.0,3467023.0,1160832.0,289,6,10,2022,0,0,0,1,CLEAN,1.019713
2022-10-17,79505293.0,79505293.0,80.3,86681383.0,-6190777.0,21721.0,0.0,0.0,0.0,0.0,-1007034.0,290,0,10,2022,0,0,0,0,CLEAN,1.019781
2022-10-18,79431300.0,79431300.0,79.3,86687201.0,-6451079.0,0.0,0.0,0.0,0.0,0.0,-804821.0,291,1,10,2022,0,0,0,0,CLEAN,1.019849
2022-10-19,79162945.0,79162945.0,80.5,86693018.0,-6714607.0,38076.0,0.0,0.0,0.0,0.0,-853542.0,292,2,10,2022,0,0,0,0,CLEAN,1.019918
2022-10-20,79358141.0,79358141.0,85.4,86698836.0,-6981400.0,376307.0,0.0,0.0,0.0,0.0,-735603.0,293,3,10,2022,0,0,0,0,CLEAN,1.019986
2022-10-21,80882743.0,80882743.0,68.9,86704654.0,-7251487.0,0.0,0.0,0.0,0.0,0.0,1429575.0,294,4,10,2022,0,0,0,0,CLEAN,1.020055
2022-10-22,83471846.0,83471846.0,77.8,86710472.0,-7524894.0,0.0,0.0,0.0,0.0,3468419.0,817848.0,295,5,10,2022,0,0,0,1,CLEAN,1.020123
2022-10-23,84607505.0,84607505.0,79.0,86716290.0,-7801637.0,0.0,0.0,0.0,0.0,3468652.0,2224200.0,296,6,10,2022,0,0,0,1,CLEAN,1.020192
2022-10-24,81590207.0,81590207.0,79.1,86722108.0,-8081724.0,0.0,0.0,0.0,0.0,0.0,2949823.0,297,0,10,2022,0,0,0,0,CLEAN,1.02026
2022-10-25,77021888.0,77021888.0,76.0,86727926.0,-8365159.0,0.0,0.0,0.0,0.0,0.0,-1340879.0,298,1,10,2022,0,0,0,0,CLEAN,1.020329
2022-10-26,78173426.0,78173426.0,70.1,86733744.0,-8651933.0,0.0,0.0,0.0,0.0,0.0,91616.0,299,2,10,2022,0,0,0,0,CLEAN,1.020397
2022-10-27,76267181.0,76267181.0,78.0,86739562.0,-8942034.0,0.0,0.0,0.0,0.0,0.0,-1530347.0,300,3,10,2022,0,0,0,0,CLEAN,1.020465
2022-10-28,76718784.0,76718784.0,83.2,86745380.0,-9235439.0,220649.0,0.0,0.0,0.0,0.0,-1011806.0,301,4,10,2022,0,0,0,0,CLEAN,1.020534
2022-10-29,79869221.0,79869221.0,69.7,86751198.0,-9532119.0,0.0,0.0,0.0,0.0,3470048.0,-819906.0,302,5,10,2022,0,0,0,1,CLEAN,1.020602
2022-10-30,79019528.0,79019528.0,78.9,86757016.0,-9832034.0,0.0,0.0,0.0,0.0,3470281.0,-1375734.0,303,6,10,2022,0,0,0,1,CLEAN,1.020671
